article_id,prod_name,graphical_appearance_name
853474001,Missy,Solid
853474004,Missy,Solid
853474005,Missy,All over pattern
853475001,ED Jalin party top,Sequin
853504001,Tua sneaker,Solid
853504002,Tua sneaker,Solid
853504003,Tua sneaker(1),Metallic
853510001,Lindsey espadrille,Solid
853510003,Lindsey espadrille,Solid
853510005,Lindsey espadrille,Solid
853516001,No Lic. Flygare,Front print
853545001,Margaux,All over pattern
853545002,Margaux,All over pattern
853552001,Hopper Slip In,Solid
853552004,Hopper Slip In,Solid
853554001,DIV Brussel,Solid
853554002,DIV Brussel,Solid
853556001,Bernie,Melange
853557001,BINX ZIPPED HOOD,Colour blocking
853557002,BINX ZIPPED HOOD,Stripe
853558001,Flirty Harriet bracelet pk,Solid
853559001,DIV Sienna biker,Solid
853562001,NICK jogger,Colour blocking
853562004,NICK jogger,Colour blocking
853562005,NICK jogger,Colour blocking
853562006,NICK jogger,Colour blocking
853563001,APU HOOD,Application/3D
853567001,Flirty Berit earring pk,Solid
853570001,Salvador parka new,Solid
853570002,Salvador parka new,Solid
853572001,Class Poppy hoop pk,Solid
853572002,Class Poppy hoop pk,Solid
853588001,Flirty Blad hoop,Solid
853589001,Anki puff tee,Solid
853589002,Anki puff tee,Solid
853589004,Anki puff tee,Solid
853594001,Sigrid sandal,Solid
853594002,Sigrid sandal,Solid
853612001,Regular Printed tee 9.99 B3,Placement print
853612002,Regular Printed tee 9.99 B3,Placement print
853612003,Regular Printed tee 9.99 B3,Placement print
853612004,Regular Printed tee 9.99 B3,Placement print
853612005,Regular Printed tee 9.99 B3,Placement print
853612006,Regular Printed tee 9.99 B3,Placement print
853623001,Molly sandal,Solid
853623002,Molly sandal.,Solid
853623005,Molly sandal,Solid
853626001,Ed Benita blouse,Dot
853626004,Ed Benita blouse,All over pattern
853627001,Cool Nylle earring,Solid
853632001,Flirty Svala stud pk,Solid
853636001,Cool Borran hoop,Solid
853636002,Cool Borran hoop,Solid
853642003,Classic Moby SS Phone case,All over pattern
853654001,Daisy Scrunchie 2P NEW,Solid
853654002,Daisy Scrunchie 2P NEW,Solid
853654003,Daisy Scrunchie 2P NEW,All over pattern
853654004,Daisy Scrunchie 2P NEW,Solid
853654005,Daisy Scrunchie 2P NEW,Solid
853654006,Daisy Scrunchie 2P NEW,Solid
853654007,Daisy Scrunchie 2P NEW,Solid
853654008,Daisy Scrunchie 2P NEW,Solid
853654012,Daisy Scrunchie 2P NEW,Solid
853654013,Daisy Scrunchie 2P NEW,Solid
853654015,Daisy Scrunchie 2P NEW,Solid
853662001,Class Paloma earring,Solid
853680003,HM+ Florence lace-up tee,Solid
853680004,HM+ Florence lace-up tee,Solid
853686001,Flirty Nolan hoop pk,Solid
853692001,Class Kassidy ring pk,Solid
853694001,+Spot Top,Solid
853694002,+Spot Top,All over pattern
853698001,Flirty Logan ring pk,Solid
853701001,Flirty Pricilla earring pk,Solid
853702001,Cool Kyla ring pk,Solid
853702002,Cool Kyla ring pk,Solid
853704001,Jossan skirt,Denim
853704002,Jossan skirt,Denim
853708001,Cool Kenna earring,Solid
853714001,Cool Bohuslind hoop pk,Solid
853717001,Class Bryn earring,Solid
853721001,Frida RW tencel (W),Solid
853721002,Frida RW tencel (W),Solid
853728001,Tulip tencel jumpsuit (D),Solid
853732001,Cool Ek hoop pk,Solid
853735001,Cropped denims,Denim
853735002,Cropped denims,Solid
853740001,Duke,Solid
853740002,Duke,Solid
853740008,Duke,Solid
853740014,Duke,All over pattern
853740017,Duke,Solid
853742001,Cool Briana bracelet pk,Solid
853752001,Katie fancy dress,Glittering/Metallic
853753001,IGGY JUMPSUIT,All over pattern
853753002,IGGY JUMPSUIT,Solid
853754001,Mother denim,Denim
853754002,Mother denim,Denim
853785005,Felice tapered,Melange
853785006,Felice tapered,Solid
853791001,Pink HW barrell leg trouser,Denim
853792001,Sunday SL Set (W),Stripe
853792005,Sunday SL Set (W),Dot
853803001,Brian dress,Glittering/Metallic
853807001,Nudy Jazz Pants,Solid
853807003,Nudy Jazz Pants,Melange
853807004,Nudy Jazz Pants,Solid
853809001,Romina New Nshirt (W),Solid
853816001,Cool Super Chubby necklace,Solid
853839001,Marc dress,Solid
853839003,Marc dress,Dot
853840001,Flirty Selva necklace,Solid
853847001,Jogger,Denim
853847002,Jogger,Denim
853881001,RA RW shorts,Solid
853881002,RA RW shorts,Solid
853881004,RA RW shorts,Solid
853886001,C Clown Dress (1),Mixed solid/pattern
853889001,BRONTE RIB HW biker,Other structure
853906002,SKINNY TRASH not co,Denim
853911001,Stevie super push micro,Solid
853912001,WIDELEG PAPERBA ANKLE LT 79,Denim
853913001,Cool Sirius necklace,Solid
853914002,LEGGINGS BELLE AOP 79,Denim
853916001,Heaven Shaping biker,Solid
853916002,Heaven Shaping biker,Solid
853920001,Sargasso Capri length,Solid
853920002,Sargasso Capri length,Solid
853921002,DUNGAREE DRESS 79,Denim
853924001,Cool Lovie ring pk,Solid
853924002,Cool Lovie ring pk,Solid
853925001,Renoir Sandal,Solid
853925002,Renoir Sandal,Solid
853925003,Renoir Sandal,Solid
853928001,PQ MARITA JACKET WOOL/CASH,Solid
853931001,Nina Sandal,Glittering/Metallic
853931002,Nina Sandal,Solid
853931004,Nina Sandal,Solid
853931005,Nina Sandal,Application/3D
853932001,J Swan,Dot
853949001,Winnie dress,All over pattern
853953001,H-band EMMA,Solid
853963001,DESERT bikini,Other structure
853970001,Astrid Puff Sleeve Shirt,Solid
853971001,BRITNEY bikini,All over pattern
853971002,BRITNEY bikini,All over pattern
853978001,A-band pearls,Solid
853992001,JAZZ pants,Solid
853993001,H-band graduation,Solid
854000001,Odd Smock Bandeau,Glittering/Metallic
854003001,Petra skirt,Solid
854003002,Petra skirt,Solid
854004001,Siberian,Solid
854004002,Siberian jacket,Solid
854004003,Siberian jacket,Solid
854020001,Cissi HW TRS,Solid
854020005,Cissi HW TRS,Solid
854021001,Sandy HW Woven Belted TRS,Solid
854021002,Sandy HW Woven Belted TRS,Solid
854025003,Dalí espadrille,Solid
854025004,Dalí espadrille,Solid
854041001,Birch Tulle Dress,Embroidery
854043001,Trailmix Seamless bralette,Melange
854043004,Trailmix Seamless bralette,Solid
854043005,Trailmix Seamless bralette,Solid
854043006,Trailmix Seamless bralette,Solid
854043007,Trailmix Seamless bralette,Solid
854043008,Trailmix Seamless bralette,Solid
854050001,H-string 3 pk scrunchy denim,Solid
854051001,Albert Skirt,Placement print
854053001,DUNGAREE SHORTS 89,Denim
854060001,LOGG Jeanette,Solid
854075001,London blazer,Solid
854075002,London blazer,Solid
854082001,SAVANNAH top,Solid
854092001,PQ ROLEX LINEN TEE,Solid
854092002,PQ ROLEX LINEN TEE,Solid
854092003,PQ ROLEX LINEN TEE,Solid
854129001,PQ COLTON LINEN BLAZER,Solid
854140003,HOLLY Utility,Solid
854151001,Class Milly stud pk,Solid
854154001,NW LUNA TRS (J),Solid
854154002,NW LUNA TRS (J),Solid
854158001,Tummy control thong FM,Solid
854168001,Fleur dress,All over pattern
854181001,Hilly Biker body,Solid
854184001,Zoe Highlift,Solid
854184002,Zoe Highlift,Solid
854184003,Zoe Highlift,Solid
854184006,Zoe Highlift,Solid
854193001,Liza coral padded wire,Solid
854193002,Liza coral padded wire,Solid
854193003,Palermo coral padded wire,Solid
854193004,Palermo coral padded wire,Solid
854199001,Flirty Majlis Hairpin pk,Solid
854202001,HM+ Tummy control brazilian,Solid
854222001,Romy playsuit,Solid
854222002,Romy playsuit,Solid
854223001,DENISE SHIRT,All over pattern
854229001,WILLOW RIB 2p,Solid
854229002,WILLOW RIB 2p,Stripe
854229003,WILLOW RIB 2p,Solid
854232001,Paint Dress,All over pattern
854232002,Paint Dress,Solid
854236001,Sunglasses Mario,Solid
854240001,RAINY cloud bikini,Solid
854241001,CHARLOTTE bikini,Stripe
854247001,Kyoto blouse,Solid
854247002,Kyoto blouse,All over pattern
854257001,Tindra pique top,Solid
854257002,Tindra pique top,Dot
854261001,Tropic Like Its Hot Top,Solid
854261002,Tropic Like Its Hot Top,Other structure
854262002,Tropic Like Its Hot Brief,Solid
854279001,Odd Smock Swimsuit,Other structure
854286001,DUP FUN HAT,Application/3D
854301001,Calais,Solid
854301002,Calais,Solid
854301003,Calais,Solid
854305001,Britt PQ wedge,Solid
854305002,Britt PQ wedge,Solid
854322001,Spice Girl Wireless Rio 2pk,Melange
854328001,2pk BRAD,All over pattern
854330001,Otto Shortie Seamless 2pk,Solid
854338001,Tropicana Triangle,Other structure
854338006,Tropicana Triangle,Other structure
854338008,Tropicana Triangle,Other structure
854338009,Tropicana Triangle,Other structure
854343001,Camilla runner,Solid
854349001,BEATA socks 15-p,Solid
854356001,Ilse bandeau top,Solid
854356002,Ilse bandeau top,Solid
854356003,Ilse bandeau top,Solid
854356006,Ilse bandeau top,Solid
854365001,MAYA UTILITY,Solid
854365002,MAYA UTILITY,Solid
854365003,MAYA UTILITY,Solid
854384001,Mimosa 2p Thong Mynta,Solid
854384002,Mimosa 2p Thong Mynta,Solid
854384003,Mimosa 2p Thong Mynta,Solid
854384004,Mimosa 2p Thong Mynta,Solid
854384005,Mimosa 2p Thong Mynta,Solid
854384007,Mimosa 2p Thong Mynta,Solid
854390001,Molly leggings,Solid
854390002,Molly leggings,Check
854406002,AVA FRILL,Solid
854406003,AVA FRILL,Solid
854407001,Jacob Blinking Low Sneaker SB,Solid
854414001,Ian sandal,Solid
854460001,Kavita SL Set (J),Placement print
854460003,Kavita SL Set (J),All over pattern
854471001,WIDELEG SPEED HW 89,Denim
854471002,WIDELEG SPEED HW 89,Denim
854525001,PQ Charlotte waistbelt,Solid
854525002,PQ Charlotte waistbelt,Solid
854532001,TERESA HW ancle trs,Solid
854550001,Flashdance anorak,Glittering/Metallic
854573001,DARCY DENIM SHIRT,Denim
854576001,Bellagio body,Solid
854576003,Bellagio body,Solid
854581001,Maisy cargo sweatpants,Placement print
854581002,Maisy cargo sweatpants,All over pattern
854590002,Stina sandal SG,Solid
854590003,Stina sandal SG,Solid
854590009,Stina sandal SG,All over pattern
854602001,Polka Jersey Blazer,Solid
854602002,Polka Jersey Blazer,Solid
854602003,Polka Jersey Blazer,Stripe
854602004,Polka Jersey Blazer,Check
854602005,Polka Jersey Blazer,Check
854602008,Polka Jersey Blazer,Stripe
854602009,Polka Jersey Blazer,Check
854602010,Polka Jersey Blazer,Solid
854619002,Baby Love Cheeky Brief,Stripe
854619003,Baby Love Cheeky Brief,All over pattern
854631001,MICHELLE L/S SHIRT,Solid
854637001,Rodin,Denim
854637002,Rodin,Solid
854657001,London tee,All over pattern
854657002,London tee,Front print
854661001,Kiara jumpsuit,Solid
854661002,Kiara jumpsuit,All over pattern
854663002,Energy fitted tanktop (C),Solid
854663005,Energy rib fitted tanktop,Solid
854677001,C Lolly Top,Other structure
854677002,C Lolly Top,Other structure
854677003,C Lolly Top,Other structure
854677004,C Lolly Top,Other structure
854678001,C Lolly Bandeau,Other structure
854678002,C Lolly Bandeau,Other structure
854678003,C Lolly Bandeau,Other structure
854678005,C Lolly Bandeau,Other structure
854679002,C Lolly Highwaist,Other structure
854679003,C Lolly Highwaist,Other structure
854679005,C Lolly Highwaist,Other structure
854683001,C Lolly Midrise Cheeky Brief,Other structure
854683002,C Lolly Midrise Cheeky Brief,Other structure
854683003,C Lolly Midrise Cheeky Brief,Other structure
854683004,C Lolly Midrise Cheeky Brief,Other structure
854687004,Reggie Chino Shorts,Solid
854687009,Reggie Chino Shorts,Solid
854687012,Reggie Chino Shorts,Solid
854687015,Reggie Chino Shorts,Solid
854688001,Ingy top,Solid
854701001,Doris tencel shirt,Denim
854711001,Vincent shorts 5-p,Solid
854715001,Molly RTW tencel blouse,Solid
854717001,CO-LAB Kijak PJ,Placement print
854724001,Lily blouse,Solid
854724002,Lily blouse,Stripe
854726001,Dehli romantic strap dress,Solid
854726002,Dehli romantic strap dress,Solid
854726003,Dehli romantic strap dress,Solid
854731001,Sangria wrap skirt (W),All over pattern
854733002,Dubai trapeze dress,Solid
854733003,Dubai trapeze dress,All over pattern
854733004,Dubai trapeze dress,All over pattern
854733006,Dubai trapeze dress,Solid
854733008,Dubai trapeze dress,Solid
854736001,ED Clementine (W),All over pattern
854737001,New Amber low boot,Solid
854748001,KK Fia set,All over pattern
854753001,Najs prajs tee,Stripe
854753002,Najs prajs tee,All over pattern
854753003,Najs prajs tee,Front print
854754001,DIV Eclipse,Front print
854758001,ED Pirate leggings 2p,Solid
854760001,ED Jalin linen,Solid
854760002,ED Jalin linen,Solid
854767001,ED Anapa,Melange
854776001,Mama Santorini Swimsuit,Solid
854777001,+ Adele shape Swimsuit,Solid
854780001,Violetta Woven Pull-ons,Solid
854780002,Violetta Woven Pull-ons,All over pattern
854784001,B Pinacolada Beachdress,All over pattern
854786001,B Wow Kaftan,Glittering/Metallic
854787001,B Wagg Speed Kaftan,All over pattern
854789001,Shell Yeah Swimsuit,Solid
854790001,Jane jogger 2PACK,Solid
854790002,JANE 2-p jogger,Mixed solid/pattern
854793001,KOMPIS 3-p l/s tee,Solid
854793003,KOMPIS 3-p l/s tee,Solid
854793004,KOMPIS 3-p l/s tee,Solid
854794001,LING HIGHSHAFT,Solid
854796001,ED Minja top,All over pattern
854796002,ED Minja top,Dot
854809001,AK Pina Pinafore,Solid
854809002,AK Pina Pinafore,Solid
854811001,Evie long padded bandeau,Lace
854812001,Anya midi skirt,Solid
854812002,Anya midi skirt,Solid
854818001,Raven HW Skirt,Solid
854818004,Raven HW Skirt,Solid
854818005,Raven HW Skirt,Solid
854826001,Bellini Bandeau,Stripe
854826002,Bellini Bandeau,Stripe
854830001,Bellini Cheeky Brief,Stripe
854830002,Bellini Cheeky Brief,Stripe
854842001,LOGG Mondrian hood,Front print
854854001,AK Star skirt,Check
854873001,MC Versailles lace top,Lace
854881001,HM+ Apricot trouser,Solid
854881002,HM+ Apricot trouser,Solid
854881004,HM+ Apricot trouser,Solid
854883001,Rosa dress,Solid
854883002,Rosa dress,Solid
854883003,Rosa dress,Solid
854883004,Rosa dress,Solid
854885001,Susan tank dress,Solid
854885002,Susan tank dress,Solid
854885004,Susan tank dress,Solid
854892001,NW SUNITA SL SET (W) B.3,Solid
854915001,4p fancy claw,Solid
854915002,4p fancy claw,Melange
854920001,Selena denim boilersuit 1,Denim
854931001,Alice pump,Solid
854931002,Alice pump,Solid
854951001,MC Cala dress,Solid
854951003,MC Cala dress,Solid
854951004,MC Cala dress,Solid
854963004,HM+ Tropez shorts,Stripe
854963005,HM+ Tropez shorts,All over pattern
854967001,SPEED Hoxton belted jacket,Solid
854967002,SPEED Hoxton belted jacket,Solid
854977002,ED Amalia,Solid
854984001,ED Palma body,Solid
854986001,PATRICK SWEATER,Application/3D
854986002,PATRICK SWEATER,Application/3D
854986004,PATRICK SWEATER,Front print
854987001,ED Tuna short dress,All over pattern
854988001,MC Pete plisse dress,Solid
854993001,Mustard,Other structure
855005001,ED Lilja cropped trouser,Solid
855032002,Dress up Furry onesie,All over pattern
855032003,Dress up Furry onesie,All over pattern
855037001,Maisie Shirt,Solid
855040001,DUP BALLERINA DRESS,Solid
855040002,DUP BALLERINA DRESS,All over pattern
855055001,Rosemary,Solid
855071001,Nala Dress,All over pattern
855071003,Nala Dress,Solid
855072001,Laura Tencel Blouse,Denim
855073001,Aura Tencel Dress,Solid
855076001,Daisy,Check
855076002,Daisy,Solid
855077001,Scarf scrunchie v6,All over pattern
855077002,Scarf scrunchie v6,All over pattern
855077003,Scarf scrunchie v6,Solid
855080001,Frida push up seamless,Solid
855080002,Frida push up seamless,Melange
855080003,Frida push up seamless,Solid
855080004,Frida push up seamless,Solid
855080005,Frida push up seamless,Solid
855080008,Frida push up seamless,Solid
855080009,Frida push up seamless,Solid
855080010,Frida push up seamless,Solid
855080011,Frida push up seamless,Solid
855081001,Tia slacks,Solid
855081003,Tia slacks,Other structure
855081004,Tia slacks,Other structure
855087001,H-clip 4pk butterfly,Solid
855087002,H-clip 4pk butterfly,Solid
855093001,ANDREAS L/S 5p,Front print
855098001,ANDREAS LS 5-p,Front print
855098002,ANDREAS LS 5-p,Front print
855110001,ED Stark,Solid
855110004,ED Stark,Solid
855126001,Flirty Fiona ring pk,Solid
855132002,Leila satin bomber,Application/3D
855132003,Leila satin bomber,Metallic
855145001,MC Polly dress,Solid
855148001,ED Jennifer long,Solid
855151001,BRISSIE jogger 3p,Placement print
855154001,DIV Rosie kimono,All over pattern
855160002,&Denim jacket oversized,Denim
855180001,Dress 80's,Denim
855183001,Major spring 7 PCS set,Mixed solid/pattern
855194001,HELENA 5-p tank,Solid
855196001,PIA 5-p tee,Mixed solid/pattern
855196004,Pia Tee 5PACK  - TVP,Mixed solid/pattern
855198001,Park,All over pattern
855198004,Park,All over pattern
855198005,Park,Solid
855199001,CORINNE jumpsuit,Solid
855199002,CORINNE jumpsuit,All over pattern
855200001,Apple,All over pattern
855200002,Apple,All over pattern
855200005,Apple,All over pattern
855200007,Apple,All over pattern
855210001,Hortensia,Solid
855210003,Hortensia,Solid
855211002,Blondie dress,All over pattern
855211003,Blondie dress,All over pattern
855216001,Tindra 3-pack socks,Solid
855216002,Tindra 3-pack socks,Solid
855216003,Tindra 3-pack socks,Melange
855216004,Tindra 3-pack socks,Solid
855230001,PLUTO set,All over pattern
855230002,PLUTO set,All over pattern
855235001,Bertha Blouse Jsy,All over pattern
855239001,Lisa LS,Solid
855239002,Noah l/s,Solid
855239003,Noah l/s,Solid
855239004,Noah l/s,Solid
855240001,WIDELEG SPEED 79,Denim
855240002,WIDELEG SPEED 79,Denim
855249001,Lake,All over pattern
855249004,Lake,All over pattern
855249006,Lake,All over pattern
855249007,Lake,Solid
855249008,Lake,Solid
855249009,Lake,Solid
855255001,Matthew leggings SB 3-p,Mixed solid/pattern
855255002,Matthew leggings SB 3-p,Mixed solid/pattern
855255003,Matthew leggings SB 3-p,All over pattern
855262002,Montmartre,Solid
855274001,ST AnimalFlamingo,Solid
855303002,Sorrento cardigan,Solid
855303003,Sorrento cardigan,Solid
855311001,Aya heel,Solid
855311002,Aya heel,Solid
855316001,BELLA button rib s/s,Stripe
855316002,BELLA button rib s/s,Solid
855317001,Pretty Tee,Front print
855317002,Pretty Tee,Front print
855317003,Pretty Tee,Embroidery
855321001,JOY strap body,Solid
855323001,Hjalmar straight chino,Solid
855323002,Hjalmar straight chino,Solid
855346001,Pierce fancy chinos,Other structure
855358001,Nina denim jacket,Denim
855359001,DUNGAREE SHORTS RELAXED 89,Denim
855359002,DUNGAREE SHORTS RELAXED 89,Denim
855366001,DUNGAREE SHORTS RELAXED 79,Denim
855383001,CC 6pk shaped,Solid
855386001,Multi mop hair elastic,Solid
855386002,Multi mop hair elastic,Metallic
855386004,Multi mop hair elastic,Solid
855408001,ES BARCELONA cardigan,Solid
855408002,ES BARCELONA cardigan,Solid
855409001,Olga pleated denim,Denim
855449001,Relaxed tape tape cuff,Denim
855466002,Pat ss bd oxford aop,All over pattern
855467001,Nat ss linnen aop,All over pattern
855471001,Reagan SS solid,Solid
855471002,Reagan SS solid,Solid
855477001,CILLA TURTLENECK,Solid
855477002,CILLA TURTLENECK,Melange
